0.7446789931	0.6627484451	0.5	0.5	0.5
0.7530393062	0.6731706162	0.6496905324	0.5946066092	0.6588089205
0.7656096935	0.6923985478	0.697195421	0.6136307989	0.6772483331
0.7702066373	0.6995552928	0.719497683	0.6114575785	0.6664019908
0.7694777415	0.703743322	0.7388810288	0.6125227195	0.6792926965
0.7731083293	0.7099804284	0.7556254226	0.6153815812	0.6815674635
0.7833956604	0.7227269175	0.7708227896	0.6240188165	0.6876649615
0.7871641476	0.7287951726	0.7791043433	0.6261891448	0.6837236624
