0.7563728374	0.7154904844	0.5	0.5
0.7678136816	0.7353197519	0.6131498466	0.5690056751
0.7843648625	0.7617021163	0.6663775562	0.578955327
0.7955134917	0.7780826953	0.6985287347	0.5770624633
0.8019555568	0.7862820553	0.717698954	0.5769027113
0.813187086	0.7985721201	0.7369935112	0.5743771351
0.8228571229	0.808611464	0.7525459378	0.5743199402
0.8312141273	0.817713505	0.7656133	0.5774265903
