0.6500729993	0.6356752993	0.5	0.5
0.6672800439	0.6549413654	0.5220149178	0.6571428571
0.681439539	0.6653193262	0.5320076241	0.6724824468
0.6963635529	0.6757077057	0.5465977679	0.6577260109
0.6919071151	0.673097573	0.5573259657	0.6637907515
0.6977746257	0.6813890802	0.5705130355	0.6647425177
0.7092266601	0.6927440607	0.584368224	0.6727697454
0.7096303563	0.6969719918	0.5980542885	0.6741385462
