0.7250529713	0.647606373	0.5	0.5	0.5
0.7538785521	0.6761086295	0.6324126275	0.5933096477	0.5998644986
0.7745479675	0.7073488175	0.6906663025	0.6001308588	0.60647781
0.7934123545	0.7307261475	0.7229280086	0.6004534652	0.6319210085
0.8018584485	0.7433358083	0.7431916922	0.6083306557	0.6392859016
0.812618722	0.7559230666	0.7642283488	0.6113492539	0.6385264476
0.8194265722	0.76644979	0.7781758662	0.6081032277	0.642963286
0.8238552171	0.7729762459	0.7890710065	0.6086325361	0.6446559671
